,HD-OKÊ!!,
Bruno & Marrone,30542,PARABÉNS PRO NOSSO AMOR
Bruno & Marrone,1436,PODE IR EMBORA
Bruno & Marrone,7217,POR TE AMAR DEMAIS
Bruno & Marrone,30394,POR UM GOLE A MAIS
Bruno & Marrone,6232,POR UM MINUTO (ACÚSTICO)
Bruno & Marrone,9320,PRA NÃO MORRER DE AMOR
Bruno & Marrone,30396,PRECISO AMAR DE NOVO
,,Página 9 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Bruno & Marrone,6972,QUER CASAR COMIGO
Bruno & Marrone,30402,RECAÍDA
Bruno & Marrone,6790,SE NÃO TIVESSE IDO
Bruno & Marrone,6751,SERÁ
Bruno & Marrone,30562,SERÁ QUE VOCÊ ME ESQUECEU
Bruno & Marrone,30436,SÓ SEI TE AMAR
Bruno & Marrone,30416,SONHO LOUCO
Bruno & Marrone,30565,SUA MELHOR VERSÃO
Bruno & Marrone,30420,TÁ LIBERADO
Bruno & Marrone,6837,TE AMAR FOI ILUSÃO
Bruno & Marrone,1718,TENTATIVAS EM VAO
Bruno & Marrone,30431,TRÂNSITO PARADO
Bruno & Marrone,7723,VÊ SE TOMA JUIZO
Bruno & Marrone,4300,VIDA VAZIA
Bruno & Marrone & Chitãozinho e Xororó,30092,VOCÊ ME TROCOU
Bruno & Marrone e Chitãozinho & Xororó,30247,VOCÊ ME TROCOU
Bruno & Marrone part. Banda Calypso,6967,POR QUE CHORAS?
Bruno & Marrone part. Edson e Hudson,9387,AMOR DE PING PONG
Bruno & Marrone part. Edson e Hudson,1011,IMPREVISÍVEL
Bruno e Barretto,33886,40 GRAUS DE AMOR
Bruno e Barretto,33953,BRUTO E CARINHOSO
Bruno e Barretto,30440,CÓPIA MAL FEITA
Bruno e Barretto,33201,"FARRA, PINGA E FOGUETE"
Bruno e Barretto,33993,TÔ POUCO ME LIXANDO
Bruno e Barretto part. Conrado e Aleksandro,33586,EU QUERO É ROLO
Bruno Martini ft. Zeeba,30528,WITH ME
Byafra,1385,LEÃO FERIDO
Byafra,3973,RUA RAMALHETE
Byafra,1538,SEU NOME
Byafra,6435,SONHO DE ÍCARO
Cácio e Marcos,2843,AS MINA PIRA
Cácio e Marcos,33029,TÁ DOIDONA
Caetano Veloso,7487,A LUZ DE TIETA
Caetano Veloso,15365,CAJUÍNA
Caetano Veloso,2849,ECLIPSE OCULTO
Caetano Veloso,3668,LUA DE SÃO JORGE
Caetano Veloso,6142,MEIA LUA INTEIRA
Caetano Veloso,9490,NÃO ENCHE
Caetano Veloso,4286,O LEÃOZINHO
Caetano Veloso,30197,O QUERERES
Caetano Veloso,3587,ODARA
Caetano Veloso,9530,SAMBA DE VERÃO
Caetano Veloso,3246,SAMPA
Caetano Veloso,30226,SÓ VOU GOSTAR DE QUEM GOSTA DE MIM
Caetano Veloso,33896,UM ÍNDIO
Caetano Veloso,3292,VOCÊ É LINDA
Caetano Veloso,6679,VOCÊ NÃO ME ENSINOU A TE ESQUECER
Caetano Veloso,3947,ALEGRIA ALEGRIA
Caetano Veloso,3697,CARINHOSO
Caetano Veloso,3070,É HOJE
Caetano Veloso,4159,LUA E ESTRELA
Caetano Veloso,33445,MENINO DO RIO
Caetano Veloso,6305,PODRES PODERES
Caetano Veloso,4134,SOZINHO
Caetano Veloso,4057,TIGRESA
Caetano Veloso e Gal Costa,3937,SORTE
Calcinha Preta,33073,BALADA PRIME
Calcinha Preta,33661,"DOIS AMORES, DUAS PAIXÕES"
Calcinha Preta,33846,E O VENTO LEVOU
Calcinha Preta,30250,FICA COMIGO
Calcinha Preta,30238,HOJE A NOITE
Calcinha Preta,33685,NA CAMA SÓ VAI DAR NÓS DOIS
,,Página 10 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Calcinha Preta,33031,NAO SE APAIXONE NAO
Calcinha Preta,30239,PAULINHA
Calcinha Preta,30240,TUTTI-FRUTTI
Calcinha Preta,30241,VENCEDOR
Calcinha Preta,1190,VOCÊ NÃO VALE NADA
Camila e Haniel part. Fernando e Sorocaba,33205,GELO NA BALADA
Camisa de Vênus,6370,EU NÃO MATEI JOANA D'ARC
Camisa de Vênus,9537,SÓ O FIM
Cansei de Ser Sexy,9540,SUPERAFIM
Capital Inicial,6445,A SUA MANEIRA
Capital Inicial,6090,CAI A NOITE
Capital Inicial,1584,EU VOU ESTAR
Capital Inicial,6372,FÁTIMA
Capital Inicial,7968,FOGO
Capital Inicial,4318,INDEPENDÊNCIA
Capital Inicial,15736,MELHOR DO QUE ONTEM
Capital Inicial,3165,MÚSICA URBANA
Capital Inicial,6785,NÃO OLHE PRA TRÁS
Capital Inicial,6069,NATASHA
Capital Inicial,6148,O PASSAGEIRO
Capital Inicial,1042,OLHOS VERMELHOS
Capital Inicial,6028,PRIMEIROS ERROS
Capital Inicial,30398,PSICOPATA
Capital Inicial,6874,RESPIRAR VOCÊ
Capital Inicial,15355,TUDO QUE VAI
Capital Inicial,6505,QUATRO VEZES VOCÊ
Capital Inicial ft. Seu Jorge,15959,VAI E VEM
Carlinhos Brown,3601,A NAMORADA
Carlinhos Brown,30568,TANTINHO
Carlos Alexandre,9372,CIGANINHA
Carlos Alexandre,30244,FEITICEIRA
Carlos Alexandre,30192,NOSSO AMOR VIROU UM LIXO
Carlos Cezar e Cristiano,15931,CAMINHEIRO
Carlos Dafé,7482,A CRUZ
Carlos e Jader,33033,FESTA NA PISCINA
Carlos e Jader,33034,ROLO DOIDO
Carlos e Jader,30245,SOU FODA
Carlos Gonzaga,3966,OH CAROL
Carmem Miranda,33455,O QUE É QUE A BAIANA TEM
Carmen Miranda,3817,TA-HÍ (PRA VOCÊ GOSTAR DE MIM)
Carmen Miranda,30233,TICO TICO NO FUBA
Carmen Silva,7493,ADEUS SOLIDÃO
Carmen Silva,33887,MEU VELHO PAI
Carmen Silva,30409,SEGURA NA MÃO DE DEUS
Carrapicho,30427,"TIC, TIC, TAC (BATE FORTE O TAMBOR)"
Carreiro e Capataz,33743,RECÉM ABANDONADO
Carreiro e Capataz,33352,PROMESSA
Cartola,3018,AS ROSAS NÃO FALAM
Cartola,9854,O MUNDO É UM MOINHO
Cascatinha e Inhana,33744,CASA VAZIA
Cascatinha e Inhana,30018,COLCHA DE RETALHOS
Cascatinha e Inhana,30017,ÍNDIA
Cássia Eller,1522,ALL STAR
Cássia Eller,30142,DE ESQUINA
Cássia Eller,3661,E.C.T.
Cássia Eller,3623,MALANDRAGEM
Cássia Eller,33442,NON JE NE REGRETE RIEN
Cássia Eller,33389,NÓS
Cássia Eller,6343,O SEGUNDO SOL
Cássia Eller,6708,PALAVRAS AO VENTO
Cássia Eller,4168,POR ENQUANTO
Cássia Eller,6317,TOP TOP
,,Página 11 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Cássia Eller e Nando Reis,1740,RELICÁRIO
Cassiane,33585,FESTA NO CÉU
Cassiane,2461,MINHA BÊNÇÃO
Cassiane,33552,RECOMPENSA
Cassiane,7757,COM MUITO LOUVOR
Cassiane,5613,HINO DA VITÓRIA
Cassiano,30055,A LUA E EU
Catedral,6215,EU AMO MAIS VOCÊ
Catedral,33553,QUEM DISSE QUE O AMOR PODE ACABAR?
Cauby Peixoto,4468,CONCEIÇÃO
Cauby Peixoto,33079,BASTIDORES
Cavaleiros do Forró,33633,AH VAGABUNDO
Cavaleiros do Forró,15825,GELO NA BALADA
Cavaleiros do Forró,33677,MAR DE DOÇURA
Cazuza,3312,CODINOME BEIJA-FLOR
Cazuza,3095,EXAGERADO
Cazuza,3099,FAZ PARTE DO MEU SHOW
Cazuza,3364,IDEOLOGIA
Cazuza,6230,O TEMPO NÃO PARA
Cazuza,4454,QUASE UM SEGUNDO
Cazuza,33543,SOLIDÃO QUE NADA
Cazuza,4390,BRASIL
Cazuza,3847,MAIOR ABANDONADO
Cazuza,3377,O NOSSO AMOR A GENTE INVENTA
Celly Campello,3026,BANHO DE LUA
Celly Campello,3651,BROTO LEGAL
Celly Campello,3085,ESTÚPIDO CUPIDO (STUPID CUPID)
César e Paulinho,33237,MORTO DE SAUDADE SUA
César e Paulinho,1158,VOCÊ É TUDO QUE PEDI PRA DEUS
César Menotti e Fabiano,30286,BÃO TAMÉM
César Menotti e Fabiano,33942,CACHORRO DE RUA
César Menotti e Fabiano,33465,CASO MARCADO
César Menotti e Fabiano,9644,CIUMENTA
César Menotti e Fabiano,3558,COMO UM ANJO
César Menotti e Fabiano,30519,GABRIELA
César Menotti e Fabiano,1556,LABIRINTOS
César Menotti e Fabiano,7624,LEILÃO
César Menotti e Fabiano,30346,LUGAR MELHOR QUE BH
César Menotti e Fabiano,30349,ME APAIXONEI
César Menotti e Fabiano,6665,NOVA YORK
César Menotti e Fabiano,30388,PAIXÃO MINEIRA
César Menotti e Fabiano,30389,PALAVRAS DE AMOR (CASO MARCADO)
César Menotti e Fabiano,1329,TARDE DEMAIS
César Menotti e Fabiano,33720,TÔ MAL
Cesar Menotti e Fabiano,9664,DO LADO ESQUERDO
César Menotti e Fabiano,7923,CASO POR ACASO
César Menotti e Fabiano,33038,ESTRESSADA
César Menotti e Fabiano,9283,MENSAGEM PRA ELA
César Menotti e Fabiano,33358,MESA 22
César Menotti e Fabiano part. João Bosco e Vinícius,9369,EU VOU DOAR O MEU CORAÇÃO
Cezar e Paulinho,6978,SE TIVER MULHER NÓIS VAI
Charlie Brown Jr.,2846,CÉU AZUL
Charlie Brown Jr.,6814,CHAMPAGNE E ÁGUA BENTA
Charlie Brown Jr.,7944,"DIAS DE LUTA, DIAS DE GLÓRIA"
Charlie Brown Jr.,7591,ELA VAI VOLTAR
Charlie Brown Jr.,6378,LUGAR AO SOL
Charlie Brown Jr.,7376,LUTAR PELO QUE É MEU
Charlie Brown Jr.,15256,MEU NOVO MUNDO
Charlie Brown Jr.,9515,PONTES INDESTRUTÍVEIS
Charlie Brown Jr.,4291,PROIBIDA PRA MIM
Charlie Brown Jr.,33290,QUINTA-FEIRA
Charlie Brown Jr.,7698,SENHOR DO TEMPO
,,Página 12 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Charlie Brown Jr.,1520,SÓ OS LOUCOS SABEM
Charlie Brown Jr.,7255,TE LEVAR
Charlie Brown Jr.,4340,ZÓIO DE LULA
Charlie Brown Jr. e Negra Li,15074,NÃO É SÉRIO
Cheiro de Amor,3942,A DANÇA DA SENSUAL
Cheiro de Amor,4066,AVIÃOZINHO
Cheiro de Amor,3599,"VAI SACUDIR, VAI ABALAR"
Cheiro de Amor part. Lucas Luccos,30209,PROPOSTA INDECENTE
Chiclete com Banana,33039,100% VOCÊ
Chiclete com Banana,33601,CABELO RASPADINHO
Chiclete com Banana,7105,DIGA QUE VALEU
Chiclete com Banana,30013,FÉ BRASILEIRA
Chiclete com Banana,7191,NÃO VOU CHORAR
Chico Buarque,33126,CONSTRUÇÃO
Chico Buarque,30157,FEIJOADA COMPLETA
Chico Buarque,3917,GENTE HUMILDE
Chico Buarque,3366,IOLANDA
Chico Buarque,30175,MEU CARO AMIGO
Chico Buarque,33040,O MEU GURI
Chico Buarque,3191,O QUE SERÁ (A FLOR DA TERRA)
Chico Buarque,15274,TERESINHA
Chico Buarque,15098,VALSINHA
Chico Buarque,3941,A BANDA
Chico Buarque,15023,A RITA
Chico Buarque,3455,APESAR DE VOCÊ
Chico Buarque,9630,CAROLINA
Chico Buarque,7575,COTIDIANO
Chico Buarque,15050,GENI E O ZEPELIM
Chico Buarque,33576,MINHA HISTÓRIA
Chico Buarque,33277,PARATODOS
Chico Buarque,6872,QUEM TE VIU QUEM TE VÊ
Chico Buarque,6433,RODA VIVA
Chico Buarque,3276,TROCANDO EM MIUDOS
Chico Buarque & MPB4,1541,AMIGO É PRA ESSAS COISAS
Chico Buarque & Nara Leão,4319,JOÃO E MARIA
Chico César,3624,MAMA ÁFRICA
Chico Rey e Paraná,9599,ALMA TRANSPARENTE
Chico Rey e Paraná,30278,AMOR REBELDE
Chico Rey e Paraná,30267,BLUSA VERMELHA
Chico Rey e Paraná,15245,CANARINHO PRISIONEIRO
Chico Rey e Paraná,15072,LEÃO DOMADO
Chico Rey e Paraná,30268,QUEM SERÁ SEU OUTRO AMOR
Chico Rey e Paraná,30566,TÁ COM RAIVA DE MIM
Chico Rey e Paraná,30430,TRANQUE A PORTA E ME BEIJA
Chico Rey e Paraná,33851,DE LÁ PRA CÁ
Chimarruts,1667,DO LADO DE CÁ
Chimarruts,9908,VERSOS SIMPLES
Chiquititas,3811,REMEXE (RECHUFAS)
Chitãozinho & Xororó,3551,60 DIAS APAIXONADO
Chitãozinho & Xororó,3862,A MINHA VIDA
Chitãozinho & Xororó,4345,ALÔ
Chitãozinho & Xororó,3510,BAILÃO DE PEÃO
Chitãozinho & Xororó,3414,CORAÇÃO SERTANEJO
Chitãozinho & Xororó,4032,DEIXEI DE SER COWBOY POR ELA
Chitãozinho & Xororó,15818,É DISSO QUE O VELHO GOSTA
Chitãozinho & Xororó,3706,ELA NÃO VAI MAIS CHORAR
Chitãozinho & Xororó,6461,EU E O SABIÁ
Chitãozinho & Xororó,4080,EU MENTI
Chitãozinho & Xororó,3094,EVIDÊNCIAS
Chitãozinho & Xororó,7965,FALANDO ÀS PAREDES
Chitãozinho & Xororó,3102,FIO DE CABELO
Chitãozinho & Xororó,7610,FOGÃO DE LENHA
,,Página 13 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Chitãozinho & Xororó,3326,FOGE DE MIM
Chitãozinho & Xororó,4165,NA ABA DO MEU CHAPÉU
Chitãozinho & Xororó,3479,NASCEMOS PRA CANTAR
Chitãozinho & Xororó,3172,NO RANCHO FUNDO
Chitãozinho & Xororó,3588,PÁGINA DE AMIGOS
Chitãozinho & Xororó,3677,PALAVRAS (WORDS)
Chitãozinho & Xororó,3896,PURA EMOÇÃO
Chitãozinho & Xororó,3593,SAUDADE DA MINHA TERRA
Chitãozinho & Xororó,3933,SE DEUS ME OUVISSE
Chitãozinho & Xororó,4216,TE ESQUECER É IMPOSSÍVEL
Chitãozinho & Xororó,3035,BRINCAR DE SER FELIZ
Chitãozinho & Xororó,33117,CIUMENTO DEMAIS
Chitãozinho & Xororó,33120,COLCHA DE RETALHOS
Chitãozinho & Xororó,3655,CONFIDÊNCIAS
Chitãozinho & Xororó,7149,GALINHADA
Chitãozinho & Xororó,33293,SE FOR PRA SER FELIZ
Chitãozinho & Xororó,33296,SEM DESTINO
Chitãozinho & Xororó,6876,SISTEMA BRUTO
Chitãozinho & Xororó,33318,SOMOS ASSIM
Chitãozinho & Xororó,33339,TRADIÇÃO GAUCHA
Chitãozinho & Xororó,6800,TRISTEZA DO JECA
Chitãozinho & Xororó,3395,UM HOMEM QUANDO AMA
Chitãozinho & Xororó ft. Rita Coolidge,6170,CORAÇÃO VAZIO (WE'RE ALL ALONE)
Chitaozinho & Xororó part. Roupa Nova,6258,FRIO DA SOLIDÃO (DON'T LET ME DOWN)
Christian e Cristiano,1422,FÃ
Chrystian & Ralf,1731,AUSÊNCIA
Chrystian & Ralf,30275,CHORA PEITO
Chrystian & Ralf,3421,ESSE AMOR QUE ME MATA
Chrystian & Ralf,4006,MIA GIOCONDA
Chrystian & Ralf,33483,OLHOS DE LUAR
Chrystian & Ralf,6583,ONDE VOCÊ FOR EU VOU
Chrystian & Ralf,4013,SENSÍVEL DEMAIS
Chrystian & Ralf,7251,SOU EU
Chrystian & Ralf,6360,UM CANTINHO DO SEU CORAÇÃO (CACHITO)
Chrystian & Ralf,33077,BASTA UM OLHAR
Chrystian & Ralf,6955,O QUE TIVER QUE VIR VIRÁ
Chrystian & Ralf,30549,POEIRA NO VENTO
Cidade Negra,6482,A ESTRADA
Cidade Negra,3352,A SOMBRA DA MALDADE
Cidade Negra,3619,FIRMAMENTO
Cidade Negra,6374,GIRASSOL
Cidade Negra,3337,ONDE VOCÊ MORA?
Cidade Negra,3534,PENSAMENTO
Cidade Negra,3889,O ERÊ
Cidade Negra,3384,QUEREM MEU SANGUE
Cidade Negra e Lulu Santos,4212,SÁBADO À NOITE
Cídia e Dan,33042,CLOSE TO YOU
Circuladô de Fulô,33043,"O SOL, A LIZ E O BEIJAFLOR"
Clara Nunes,7082,CANTO DAS TRÊS RAÇAS
Clara Nunes,7095,CONTO DE AREIA
Clara Nunes,7135,FEIRA DE MANGAIO
Clara Nunes,4117,LAMA
Claudia Leitte,2665,BEIJAR NA BOCA
Claudia Leitte,15407,CLAUDINHA BAGUNCEIRA
Claudia Leitte,9455,EXTRAVASA
Claudia Leitte,15036,LARGADINHO
Claudia Leitte,9859,PÁSSAROS
Cláudia Leitte,30285,BALDIN DE GELO
Cláudia Leitte,33425,CARTÓRIO
Cláudia Leitte,33910,RICOS DE AMOR
Cláudia Leitte,30074,TAQUITÁ
Cláudia Leitte,15318,TARRAXINHA
,,Página 14 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Cláudia Leitte,15704,MATIMBA
Cláudia Leitte ft. Pitbull,30497,CARNAVAL
Claudia Telles,7961,EU PRECISO TE ESQUECER
Claudinho e Buchecha,6408,COISA DE CINEMA
Claudinho e Buchecha,3656,CONQUISTA
Claudinho e Buchecha,33619,RAP DO SALGUEIRO
Claudinho e Buchecha,30279,TE ENCONTRAR
Cláudio Zoli,6487,"CADA UM, CADA UM (A NAMORADEIRA)"
Cláudio Zoli,6427,NOITE DO PRAZER
Cláudio Zoli,30532,O FAROL
Cleber e Cauan,33221,MEL NESSE TREM
Cleber e Cauan,30555,QUASE
Cleber e Cauan,33781,SONHO
Cleber e Cauan part. Cácio e Marcos,33045,SÓ QUE NÃO
Cleber e Cauan part. Israel Novaes,33992,TÔ COM PENA DE VOCÊ
Cleiton e Camargo,4022,AGENDA RABISCADA
Cleiton e Camargo,3931,QUANDO UM GRANDE AMOR SE FAZ
Cogumelo Plutão,6253,ESPERANDO NA JANELA
Companhia do Pagode,3375,BOQUINHA DA GARRAFA
Companhia do Pagode,4094,"PSIU, PSIU"
Conrado e Aleksandro,33356,CAMINHÃO PIPA
Conrado e Aleksandro,33091,CAMINHONETE INTEIRA
Conrado e Aleksandro,33745,CHORANDO MAMADO
Conrado e Aleksandro,33218,LOBOS
Conrado e Aleksandro,33047,SÓ SE FOR GELADA
Conrado e Aleksandro part. Bruno e Barreto,33795,TÔ BEBENDO DE TORNEIRA
Conrado e Aleksandro part. Marco Brasil Filho ft. DJ Kevin,30466,PÕE NO 120
CPM 22,9596,ALÉM DE NÓS
CPM 22,6566,DIAS ATRÁS
CPM 22,7157,IRREVERSÍVEL
CPM 22,15390,NÃO SEI VIVER SEM TER VOCÊ
CPM 22,7198,O MUNDO DÁ VOLTAS
CPM 22,9903,UM MINUTO PARA O FIM DO MUNDO
Cravo e Canela,3122,LÁ VEM O NEGÃO
Criolo,30117,NÃO EXISTE AMOR EM SP
Cristiano Araújo,33747,BALADA PRIME
Cristiano Araújo,33746,BLACKOUT
Cristiano Araújo,15286,CASO INDEFINIDO
Cristiano Araújo,33049,CÊ QUE SABE
Cristiano Araújo,33015,É COM ELA QUE ESTOU
Cristiano Araújo,33050,É SÓ CHEGAR E BEIJAR
Cristiano Araújo,15293,EMPINADINHA
Cristiano Araújo,2795,FAZENDO BARÁ BERÊ
Cristiano Araújo,33068,HOJE EU TÔ TERRÍVEL
Cristiano Araújo,15469,MAUS BOCADOS
Cristiano Araújo,33051,ME APEGO
Cristiano Araújo,15180,MENTE PRA MIM
Cristiano Araújo,33566,NOSSO AMOR JÁ ERA
Cristiano Araújo,33902,VAI DOER
Cristiano Araújo,15280,VOCÊ MUDOU
Cristiano Araújo & Gusttavo Lima,15033,É FATO
Cristiano Araújo & Humberto e Ronaldo,33052,SIMPLES ASSIM
Cristiano Araújo & Jads e Jadson,33340,TRAIÇÃO A QUEIMA ROUPA
Dallas Company,6451,CLIMA DE RODEIO
Dalto,3163,MUITO ESTRANHO
Dalvan,3945,AGORA OU NUNCA
Damares,33599,CASA DE DEUS
Damares,33625,MILAGRE
Damares,2433,SABOR DE MEL
Damares,33504,O MAIOR TROFÉU
Dani Russo,30056,A MELHOR DO BAILE
Daniel,4341,A GATA DO MILÊNIO
,,Página 15 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Daniel,4021,ADORO AMAR VOCÊ
Daniel,7901,AMOR ABSOLUTO
Daniel,33748,BICA D'ÁGUA
Daniel,6489,DÁ-ME DÁ-ME
Daniel,4072,DECLARAÇÃO DE AMOR
Daniel,4152,DENGO
Daniel,1785,DO OUTRO LADO DO RÁDIO
Daniel,6130,EMBRIAGADO DE AMOR
Daniel,1996,EU AMO AMAR VOCÊ
Daniel,30331,FOGO DE AMOR
Daniel,30347,MACHUCA EU
Daniel,33054,MARAVIDA
Daniel,6828,OS AMANTES
Daniel,6960,PEÃO APAIXONADO
Daniel,4169,PRA FALAR A VERDADE
Daniel,4455,QUE ERA EU
Daniel,6077,SHOW DE BOLA
Daniel,30425,TAMPA DA PANELA
Daniel,6318,UM BEIJO PRA ME ENLOUQUECER
Daniel,30592,VOU LEVANDO A VIDA
Daniel,6242,A JIRIPOCA VAI PIAR
Daniel,4386,AO MEU LADO OUTRA VEZ
Daniel,6909,DESATINO
Daniel,9661,DIFÍCIL NÃO FALAR DE AMOR
Daniel,6782,JOGADO NA RUA
Daniel,7424,"QUEM DIRIA, HEIN?"
Daniel,4338,VAI DAR SAMBA
Daniel,6520,VIDA MINHA
Daniel e Camilo,6736,MEU REINO ENCANTADO
Daniela Mercury,3333,MÚSICA DE RUA
Daniela Mercury,3583,NOBRE VAGABUNDO
Daniela Mercury,3187,O CANTO DA CIDADE
Daniela Mercury,3635,RAPUNZEL
Daniela Mercury,30407,ROSA NEGRA
Daniela Mercury,4055,SWING DA COR
Daniela Mercury,7470,TRIO METAL
Daniela Mercury,3451,A PRIMEIRA VISTA
Danni Carlos,7927,COISAS QUE EU SEI
Dave Maclean,4940,ME AND YOU
Dave Maclean,33891,WE SAID GOODBYE
Davi Sacer,33505,CONFIAREI
Day & Lara part. Maiara e Maraísa,30096,ATÉ EX DUVIDA
D'Black,9876,SEM AR
D'Black e Negra Li,9902,UM MINUTO
Dead Fish,33114,QUEDA LIVRE
Deborah Blando,6483,A LUZ QUE ACENDE O OLHAR
Deborah Blando,6375,INNOCENCE
Demétrius,3237,RITMO DA CHUVA
Demônios da Garoa,30323,EU E DEUS NA INTIMIDADE
Demônios da Garoa,6611,IRACEMA
Demônios da Garoa,3245,SAMBA DO ARNESTO
Denner Ferrari & Lucas Lucco,33056,SUA LINDA
Dennis DJ & João Lucas e Marcelo part. Ronaldinho,15700,VAMOS BEBER
Dennis DJ & Naldo & Mc Koringa & Mr. Catra,33219,QUERO TE PROVAR
Dennis DJ & Terapí e Neblina,33108,QUANDO O DJ MANDAR
Dennis DJ ft. Cláudia Leitte,30109,EU GOSTO
Deny e Dino,6453,CORUJA
Detonautas,7652,O AMANHÃ
Detonautas,1306,OLHOS CERTOS
Detonautas,6587,QUANDO O SOL SE FOR
Detonautas,9364,VOCÊ ME FAZ TÃO BEM
Detonautas,6543,OUTRO LUGAR
,,Página 16 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Di Paulo e Paulinho,30381,O QUE É QUE EU SOU SEM VOCÊ
Diana,30156,FATALIDADE
Diana,3719,PORQUE BRIGAMOS
Diego e Victor Hugo part. Bruno e Marrone,30561,SEM CONTRAINDICAÇÃO
Diego e Victor Hugo part. Henrique e Juliano,30531,O ALVO
Diego Faria,33060,ELAS FICAM LOUCAS
Dilsinho,30470,REFÉM
Diogo Nogueira,30024,PODER DA CRIAÇÃO
Diogo Nogueira,33005,ESPELHO
Diogo Nogueira,1132,MALANDO É MALANDRO E MANÉ É MANÉ
Diogo Nogueira,7381,ME LEVA
Djavan,33531,A ILHA
Djavan,9383,ÁLIBI
Djavan,6809,AZUL
Djavan,1648,BOA NOITE
Djavan,33894,CORRENTEZA
Djavan,33584,ESQUINAS
Djavan,6415,FALTANDO UM PEDAÇO
Djavan,9457,FATO CONSUMADO
Djavan,3104,FLOR DE LIS
Djavan,3154,MEU BEM QUERER
Djavan,3194,OCEANO
Djavan,3215,PÉTALA
Djavan,4096,SAMURAI
Djavan,3252,SE...
Djavan,3257,SINA
Djavan,15509,SORRI (SMILE)
Djavan,7717,UM AMOR PURO
Djavan,4343,AÇAÍ
Djavan,4111,EU TE DEVORO
Djavan,3328,LILÁS
Djavan,3130,LINHA DO EQUADOR
Djavan,3964,NEM UM DIA
Djavan,3199,OUTONO
Dolores Duran,3503,A NOITE DO MEU BEM
Dominguinhos,3091,EU SÓ QUERO UM XODÓ
Dominó,1689,MANEQUIM
Dominó,1737,P DA VIDA
Dominó,2885,COM TODOS MENOS COMIGO
Dominó,1722,COMPANHEIRO
Donizette,4273,GALOPEIRA
Dorival Caymmi,3139,MARINA
Dream Team do Passinho,30462,OI SUMIDO
Dudu Nobre,7043,A GRANDE FAMÍLIA
Dudu Nobre,4445,"NO MEXE MEXE, NO BOLE BOLE"
Dudu Nobre,6677,TEMPO DE DON DON
Duduca e Dalvan,6761,A DAMA DE VERMELHO
Duduca e Dalvan,33189,ESPINHEIRA
Duduca e Dalvan,30361,MULHER MARAVILHA
Duduca e Dalvan,7689,RASTROS NA AREIA
É O Tchan,4061,A NOVA LOIRA DO TCHAN
É O Tchan,30097,BOTA A CARA NO SOL
É O Tchan,33602,BRINCADEIRA DA TOMADA
É O Tchan,3552,DANÇA DA CORDINHA
É O Tchan,3501,DANÇA DO BUMBUM
É O Tchan,3150,MELÔ DO TCHAN (SEGURE O TCHAN)
É O Tchan,3767,RALANDO O TCHAN (DANÇA DO VENTRE)
É O Tchan,33719,TCHAN NA SELVA
Ed Motta,4000,FORA DA LEI
Ed Motta,3136,MANUEL
Ed Motta,30581,VAMOS DANÇAR
Ed Motta,6009,COLOMBINA
,,Página 17 de 62
,HD-OKÊ!!,
CANTOR,NÚMERO,MÚSICA
Ed Motta,7256,TEM ESPAÇO NA VAN
Ednardo,33814,PAVÃO MISTERIOSO
Edson & Hudson,6485,AZUL
Edson & Hudson,33770,DEIXA EU TE AMAR
Edson & Hudson,30311,ELA ENCASQUETOU
Edson & Hudson,33771,ESCÂNDALO DE AMOR
Edson & Hudson,33456,ESQUEÇA QUE TE AMO
Edson & Hudson,9680,FALA
Edson & Hudson,1655,FOI DEUS
Edson & Hudson,33888,FOI VOCÊ QUEM TROUXE
Edson & Hudson,30314,GALERA CORAÇÃO
Edson & Hudson,33582,GUARDA-ROUPA VAZIO
Edson & Hudson,6710,PORTA RETRATO
Edson & Hudson,30218,SAPATEIA GALERA
Edson & Hudson,9890,TE QUERO PRA MIM
Edson & Hudson,6642,A FORÇA DA PAIXÃO
Edson & Hudson,30271,ABRE A JANELA
Edson & Hudson,30283,ASSOVIA
Edson & Hudson,30291,CERVEJEIRA
Edson & Hudson,30295,CHOCOLATE COM PIMENTA
Edson & Hudson,1127,CIUME EXAGERADO
Edson & Hudson,30312,DIZEM QUE EU MUDEI
Edson & Hudson,15374,É AMOR DEMAIS
Edson & Hudson,30329,FESTA LOUCA
Edson & Hudson,30437,"ME BATE, ME XINGA"
Edson & Hudson,6617,MIL RAZOES PARA CHORAR
Edson & Hudson,30529,NÃO DEIXO NÃO
Edson & Hudson,30371,NÃO SEI DIZER QUE NÃO TE AMO
Edson & Hudson,30373,"NÃO TEM DIA, NÃO TEM HORA"
Edson & Hudson,6866,O BICHO VAI PEGAR
Edson & Hudson,30400,QUER NAMORAR COMIGO
Edson & Hudson,30424,TÁ NO MEU CORAÇÃO
Edson & Hudson part. Bruno e Marrone,33940,CONTAGEM REGRESSIVA
